"ApplicationID","score","PerformanceTag"
"  40780357",422,"0"
"  28492824",420,"0"
" 766233712",429,"0"
" 743829554",428,"0"
"  28238344",422,"0"
" 762507765",433,"0"
" 193330919",422,"0"
" 172379843",415,"1"
" 912835333",429,"0"
" 885763812",432,"0"
" 960267617",423,"0"
" 200417373",423,"0"
" 264530952",432,"0"
" 340909908",428,"0"
" 453133405",429,"0"
" 376075299",429,"0"
"  48381457",429,"0"
" 245466902",433,"0"
"  32773561",422,"0"
" 595495780",420,"0"
" 219908938",420,"0"
"  21766087",427,"0"
" 301743266",428,"0"
" 572044388",418,"0"
" 130102202",428,"0"
" 617152222",428,"0"
" 107369639",434,"0"
" 223555607",421,"0"
" 343239359",432,"0"
" 333980499",432,"0"
" 470620202",424,"0"
"  68683154",429,"0"
" 914489792",415,"1"
" 429924542",418,"0"
"  75976996",427,"0"
"  20270190",419,"0"
" 448826915",423,"0"
" 903919498",418,"0"
" 744438876",424,"0"
" 921826553",426,"0"
" 491133944",420,"0"
" 414293430",431,"0"
" 252248766",432,"0"
" 104545089",422,"0"
" 354929739",414,"1"
" 938126254",419,"0"
" 311834830",426,"0"
" 441289953",422,"0"
" 919084957",431,"0"
" 840286914",423,"0"
" 707306066",423,"0"
" 723813003",421,"0"
" 782275085",417,"0"
" 410112919",418,"0"
" 543292440",432,"0"
" 435638712",431,"0"
" 880734346",426,"0"
" 646646300",420,"0"
" 362108258",432,"0"
" 528850860",432,"0"
" 211148006",415,"1"
" 728173034",421,"0"
" 991106180",421,"0"
" 155854417",423,"0"
" 864738158",421,"0"
" 325471339",432,"0"
" 174335965",432,"0"
" 814363778",432,"0"
" 587401526",430,"0"
" 593735158",412,"1"
" 949967042",422,"0"
" 805268763",419,"0"
" 662676013",423,"0"
"  23476076",436,"0"
" 722755761",428,"0"
" 783431368",432,"0"
" 921829888",432,"0"
" 797102689",418,"0"
" 159149452",424,"0"
"  68507294",419,"0"
" 204574690",431,"0"
" 226489959",432,"0"
" 349271932",418,"0"
" 574537643",431,"0"
" 737669713",419,"0"
" 771922820",419,"0"
" 987947700",423,"0"
" 299806688",427,"0"
" 510212252",414,"1"
" 169646372",420,"0"
" 923141067",412,"1"
" 786998071",434,"0"
" 593214946",427,"0"
" 626075779",429,"0"
" 741308050",421,"0"
" 498885395",431,"0"
" 340377219",431,"0"
" 557689924",424,"0"
"  81432779",428,"0"
" 257443267",429,"0"
" 517721319",432,"0"
" 663914385",431,"0"
" 169680818",429,"0"
"  29635215",430,"0"
" 857600742",428,"0"
" 167528820",432,"0"
" 575419337",426,"0"
" 203743788",428,"0"
" 785655902",432,"0"
" 666309896",432,"0"
" 590559007",427,"0"
" 813178971",431,"0"
" 433802972",421,"0"
" 131775663",428,"0"
" 757014083",419,"0"
" 402405416",417,"0"
" 499519142",429,"0"
" 238963184",422,"0"
"  19612324",412,"1"
" 801160353",428,"0"
" 660377290",425,"0"
" 210598968",424,"0"
" 881975115",427,"0"
" 334669161",427,"0"
" 552977198",416,"0"
" 932758843",432,"0"
" 978511817",430,"0"
" 522248755",417,"0"
" 610702480",421,"0"
"  33822726",418,"0"
" 139557380",418,"0"
" 867059349",427,"0"
" 273534638",431,"0"
" 544185718",421,"0"
" 427357992",432,"0"
" 246665458",405,"1"
"  49108089",433,"0"
" 318013129",435,"0"
" 182409832",429,"0"
" 126846611",431,"0"
" 493558988",429,"0"
" 248515170",429,"0"
" 287572393",423,"0"
" 836649911",431,"0"
" 332658969",419,"0"
" 585843180",426,"0"
" 133890188",427,"0"
" 215679957",427,"0"
" 548626160",421,"0"
" 324173687",431,"0"
" 858684362",427,"0"
" 276339762",432,"0"
" 930788720",432,"0"
" 800566821",415,"1"
" 195408840",420,"0"
" 648989165",432,"0"
" 590704835",429,"0"
"  40141855",423,"0"
" 701000369",415,"1"
" 420566054",427,"0"
" 157868234",434,"0"
" 394670105",432,"0"
" 728408089",432,"0"
" 938704353",419,"0"
" 297730036",420,"0"
" 102050254",428,"0"
" 158106778",427,"0"
" 636264316",433,"0"
"  93421233",433,"0"
" 338010823",420,"0"
" 569013248",431,"0"
" 277353843",429,"0"
" 666236811",428,"0"
" 629769756",424,"0"
" 288313695",416,"0"
" 559492767",430,"0"
" 699482102",420,"0"
" 637681845",422,"0"
" 866931702",418,"0"
" 385040061",420,"0"
" 722932866",433,"0"
" 429377364",431,"0"
" 421634966",420,"0"
" 696738851",419,"0"
" 409985727",425,"0"
" 728622370",420,"0"
"  40809259",429,"0"
" 361958779",430,"0"
" 222429345",431,"0"
" 593536540",420,"0"
" 837764716",415,"1"
" 759864726",414,"1"
" 288726611",431,"0"
" 403944247",423,"0"
" 917094631",428,"0"
" 103789875",420,"0"
" 821073310",414,"1"
" 491286584",422,"0"
"  98530027",428,"0"
" 778882441",435,"0"
" 809041889",436,"0"
"  38672451",427,"0"
" 285609466",429,"0"
" 287392785",428,"0"
" 380480758",433,"0"
" 605092685",418,"0"
" 494598919",420,"0"
" 687849491",428,"0"
" 578710573",433,"0"
" 874241582",428,"0"
" 673823125",431,"0"
" 197111847",427,"0"
" 392197416",430,"0"
" 140489859",419,"0"
" 290133419",420,"0"
" 753976127",432,"0"
" 286352169",429,"0"
" 740705792",417,"0"
"  75287421",423,"0"
" 101583833",423,"0"
" 812575662",433,"0"
" 725201802",429,"0"
"  11783521",411,"1"
" 988565505",426,"0"
" 647464276",417,"1"
" 815878269",423,"0"
" 163690567",430,"0"
" 411051518",433,"0"
" 510907446",431,"0"
" 884962461",430,"0"
" 915356980",429,"0"
"  57268933",428,"0"
" 443350225",428,"0"
" 757946713",430,"0"
" 499079850",431,"0"
" 223207333",433,"0"
" 614898030",427,"0"
" 581718026",429,"0"
" 261812680",430,"0"
" 404582207",433,"0"
" 214653347",422,"0"
" 367291563",422,"0"
"  36216523",417,"0"
" 479579537",428,"0"
" 716799269",419,"0"
" 100070764",419,"0"
" 593099128",419,"0"
" 183121445",417,"0"
" 926535484",431,"0"
" 274175039",418,"0"
" 401589548",432,"0"
" 704651874",431,"0"
" 634041887",429,"0"
" 871743441",423,"0"
" 376736146",420,"0"
" 143785419",432,"0"
" 633691351",423,"0"
" 999524325",431,"0"
" 726573111",432,"0"
"  23828200",424,"0"
" 484601190",426,"0"
" 243037065",428,"0"
" 859260570",424,"0"
" 129579967",433,"0"
" 246379565",432,"0"
" 755630959",436,"0"
"   4264036",435,"0"
" 449130443",428,"0"
" 134300560",423,"0"
" 806962421",429,"0"
" 655204741",422,"0"
" 183260314",431,"0"
" 265249914",423,"0"
" 980922889",431,"0"
" 844861329",428,"0"
" 435409568",422,"0"
" 906814674",420,"0"
" 107754252",426,"0"
" 112028945",412,"1"
"  54018110",428,"0"
" 123788920",435,"0"
" 640977507",432,"0"
" 369375229",415,"1"
" 229632208",414,"1"
" 146770979",417,"0"
" 955176487",424,"0"
" 472859361",423,"0"
" 312189219",432,"0"
" 242575872",432,"0"
" 217489043",420,"0"
" 265917031",423,"0"
" 135764251",422,"0"
" 200175413",429,"0"
" 448765129",420,"0"
" 381515190",428,"0"
" 227389272",432,"0"
" 923696171",417,"0"
" 855577985",423,"0"
" 330809188",430,"0"
"  56866184",422,"0"
" 442473303",423,"0"
" 476596267",428,"0"
" 803418623",431,"0"
" 175481247",421,"0"
" 482804920",425,"0"
" 550576616",421,"0"
"  78393791",433,"0"
" 407720136",430,"0"
"  65859279",432,"0"
" 142182006",419,"0"
" 969444418",433,"0"
" 424642120",430,"0"
" 470872593",431,"0"
"  51488844",414,"1"
" 990944660",427,"0"
" 256618456",418,"0"
" 229800281",421,"0"
" 274834323",419,"0"
" 959431153",431,"0"
" 667620644",432,"0"
" 437307843",422,"0"
" 612391298",421,"0"
" 700028011",423,"0"
" 261976555",428,"0"
" 706072886",420,"0"
" 403137958",412,"1"
"  57128422",432,"0"
" 974702906",414,"1"
" 961866400",420,"0"
" 397941949",419,"0"
" 968639090",432,"0"
" 698721293",430,"0"
" 319759115",417,"0"
" 343491119",413,"1"
" 771999759",415,"0"
" 292115439",432,"0"
" 530339495",422,"0"
" 842507062",428,"0"
" 876927641",423,"0"
" 410735942",428,"0"
" 530994470",428,"0"
" 838634625",414,"1"
" 252917994",417,"0"
" 247114559",426,"0"
"  47396741",416,"1"
" 204291899",432,"0"
" 464587412",431,"0"
" 417445261",428,"0"
" 696154087",432,"0"
" 464560056",431,"0"
" 104583212",423,"0"
" 365705659",427,"0"
" 400563920",427,"0"
" 713885998",419,"0"
" 519726080",429,"0"
" 345854710",432,"0"
" 949975047",429,"0"
" 938409199",417,"0"
" 220481999",423,"0"
"  27106646",418,"0"
"  61209879",422,"0"
" 257485635",419,"0"
" 986361595",417,"0"
" 633155855",435,"0"
" 879359907",430,"0"
" 227281920",432,"0"
"  32913779",417,"1"
" 825185153",415,"1"
" 123106116",423,"0"
" 177512019",428,"0"
" 544831564",421,"0"
" 151055426",419,"0"
" 821353107",426,"0"
"  86870531",430,"0"
" 213954464",429,"0"
" 429065609",429,"0"
" 522619388",423,"0"
" 457811990",424,"0"
"  22533106",426,"0"
" 718810606",429,"0"
" 595678899",432,"0"
" 785461478",428,"0"
"  40809112",419,"0"
"  27354018",422,"0"
" 124762703",418,"0"
" 537860794",420,"0"
" 538630863",420,"0"
" 872538684",421,"0"
" 881743983",429,"0"
" 146771763",419,"0"
" 976451734",430,"0"
" 520051196",431,"0"
" 195609529",422,"0"
" 324211897",426,"0"
" 702411140",424,"0"
" 725848255",420,"0"
" 747705894",428,"0"
" 816657316",433,"0"
"  36343623",434,"0"
"  33163162",418,"0"
" 344023810",421,"0"
" 765984350",431,"0"
" 608335397",424,"0"
" 945944959",423,"0"
" 667723610",431,"0"
" 147869589",416,"0"
" 643422817",427,"0"
" 437043171",431,"0"
" 463621918",429,"0"
" 913644145",423,"0"
" 822145163",420,"0"
" 940505097",429,"0"
" 347490524",431,"0"
" 900386401",422,"0"
" 910652137",428,"0"
" 893401677",429,"0"
"  73272485",419,"0"
" 990665411",435,"0"
" 868365704",424,"0"
" 223969943",428,"0"
" 649929809",430,"0"
" 556289467",420,"0"
" 118442942",416,"0"
"  64413283",414,"1"
"  53700610",419,"0"
" 466104821",426,"0"
" 784672600",433,"0"
" 748829685",423,"0"
" 494339166",427,"0"
" 301958324",429,"0"
" 585847652",429,"0"
" 220398487",429,"0"
" 937799453",415,"1"
" 792890653",428,"0"
" 523554142",433,"0"
" 713514493",423,"0"
" 426164848",430,"0"
" 942310087",420,"0"
" 591217449",424,"0"
" 286679966",432,"0"
" 662926575",423,"0"
" 138428133",422,"0"
"  73786621",428,"0"
" 594251035",419,"0"
" 117614804",411,"1"
" 952387721",433,"0"
" 745477100",423,"0"
" 103036334",427,"0"
" 959832387",429,"0"
" 250944233",422,"0"
" 815402679",415,"1"
" 897676275",431,"0"
" 788956134",423,"0"
" 718807187",419,"0"
" 391130949",432,"0"
" 226553470",423,"0"
" 737482785",432,"0"
" 832408843",415,"1"
" 393526170",420,"0"
" 902301847",422,"0"
" 742168914",430,"0"
" 506759622",428,"0"
" 685190834",424,"0"
" 509661487",417,"1"
" 296564676",420,"0"
" 133173679",431,"0"
" 229405771",416,"0"
" 296318206",428,"0"
" 375003859",432,"0"
"  88845077",420,"0"
" 757647745",430,"0"
" 539253131",429,"0"
" 510515896",417,"0"
" 917944557",416,"1"
" 481330195",420,"0"
" 310447068",419,"0"
" 941430734",430,"0"
"  74293573",426,"0"
" 724461191",419,"0"
" 341220229",421,"0"
" 936693903",433,"0"
" 272691929",422,"0"
" 790854954",432,"0"
" 701079606",415,"1"
"  74457948",432,"0"
" 504494810",427,"0"
" 602868147",421,"0"
" 751646997",431,"0"
" 940597020",429,"0"
" 382710325",435,"0"
" 829599385",434,"0"
" 186886865",435,"0"
" 684990670",428,"0"
" 774413661",424,"0"
" 522415487",417,"0"
" 293689754",431,"0"
" 826639378",431,"0"
"  85197592",424,"0"
" 941921097",432,"0"
" 277195872",429,"0"
"  89335076",423,"0"
" 438573414",428,"0"
" 713238395",420,"0"
" 333542220",432,"0"
" 286004073",429,"0"
" 366332090",414,"1"
" 139243030",429,"0"
" 494163204",426,"0"
" 759621826",427,"0"
" 110194189",414,"1"
" 152851046",432,"0"
" 289548650",432,"0"
" 258007787",428,"0"
" 171927236",424,"0"
" 992086527",433,"0"
" 672888659",432,"0"
" 328687238",429,"0"
"  76259389",434,"0"
" 687352696",428,"0"
" 749682036",429,"0"
" 610310750",427,"0"
" 318935665",420,"0"
" 897963968",423,"0"
" 327237378",428,"0"
" 813276118",433,"0"
" 502029206",423,"0"
" 422640704",432,"0"
" 609113851",426,"0"
" 522172846",430,"0"
" 504739701",432,"0"
" 977557531",429,"0"
" 440192155",429,"0"
" 554955789",429,"0"
" 716092317",424,"0"
" 292181441",428,"0"
" 797121882",421,"0"
" 759979827",423,"0"
" 559286686",430,"0"
" 494432808",432,"0"
" 241818301",429,"0"
" 588463214",420,"0"
" 512256703",429,"0"
" 503751002",420,"0"
" 578540997",428,"0"
"  74803512",421,"0"
" 614324124",414,"1"
" 932189460",422,"0"
" 427718754",423,"0"
" 883970243",420,"0"
" 501807896",433,"0"
" 935062341",420,"0"
" 611087417",429,"0"
" 530262480",433,"0"
" 936826077",428,"0"
" 233078251",428,"0"
" 204629292",419,"0"
" 654750941",419,"0"
" 290612515",428,"0"
" 967031299",420,"0"
" 821897853",423,"0"
"  57323088",420,"0"
" 784377380",422,"0"
" 509001777",431,"0"
" 432229597",432,"0"
" 981107946",428,"0"
" 470242928",432,"0"
" 710777088",422,"0"
" 833542299",424,"0"
" 878259945",418,"0"
" 923266206",423,"0"
" 147991966",423,"0"
" 820245667",431,"0"
" 320745799",433,"0"
" 743566407",426,"0"
" 255442372",424,"0"
" 106827997",432,"0"
" 390353462",433,"0"
" 632019057",429,"0"
" 366634833",423,"0"
" 260461527",422,"0"
" 160959794",432,"0"
" 120340884",424,"0"
" 841408403",429,"0"
" 487621303",418,"0"
" 431518217",428,"0"
" 520282465",424,"0"
" 574348394",428,"0"
" 160190954",422,"0"
"  23167304",424,"0"
" 815175552",432,"0"
" 729327173",428,"0"
" 332437183",433,"0"
"  64167694",417,"0"
" 946820917",433,"0"
" 373944007",423,"0"
" 258791074",417,"0"
" 467508369",419,"0"
" 108194687",433,"0"
" 759615256",430,"0"
" 467758120",420,"0"
" 881908207",426,"0"
" 451460676",423,"0"
" 247017686",418,"0"
" 774609575",431,"0"
" 650539022",423,"0"
" 727620124",431,"0"
" 781041129",415,"1"
" 494304509",432,"0"
" 638540120",425,"0"
"  92384918",431,"0"
" 302234845",432,"0"
"  54932552",415,"1"
" 426286750",433,"0"
" 327998031",422,"0"
" 863876094",432,"0"
" 512381091",432,"0"
" 435352986",432,"0"
" 800362978",429,"0"
" 849591871",431,"0"
"  33206145",426,"0"
" 316554278",424,"0"
" 300978619",420,"0"
" 153466422",429,"0"
" 570663828",428,"0"
" 202819798",430,"0"
" 323589269",432,"0"
" 399330734",419,"0"
"  26463015",427,"0"
" 726571461",431,"0"
"  11819750",429,"0"
" 306775960",419,"0"
" 571556543",430,"0"
" 751144426",422,"0"
" 785357985",419,"0"
" 675211305",426,"0"
" 626131322",435,"0"
" 543327828",432,"0"
" 153960401",428,"0"
" 834717685",421,"0"
" 744941237",431,"0"
" 256091947",432,"0"
" 551615424",418,"0"
" 909278275",419,"0"
" 645050979",429,"0"
" 564835648",423,"0"
" 847923236",420,"0"
" 590391148",423,"0"
" 717959304",428,"0"
" 484531014",421,"0"
" 958587781",428,"0"
" 646802176",428,"0"
" 154915209",420,"0"
" 854314710",426,"0"
" 805291056",429,"0"
" 699936452",423,"0"
" 213702542",421,"0"
" 752950751",418,"0"
" 833895081",428,"0"
" 519513108",420,"0"
" 810599028",428,"0"
" 540647610",432,"0"
" 593191235",420,"0"
" 635082548",426,"0"
" 422649968",419,"0"
" 592253145",435,"0"
" 159999570",423,"0"
" 113038713",433,"0"
" 846721538",429,"0"
" 761174152",420,"0"
" 493242024",419,"0"
" 284670749",428,"0"
" 287290548",423,"0"
" 400143492",433,"0"
" 110761846",434,"0"
" 130527269",412,"1"
" 148506944",432,"0"
" 956943742",420,"0"
" 678191297",432,"0"
" 103070680",423,"0"
" 136872881",433,"0"
" 628041965",432,"0"
"  84606056",423,"0"
" 648459163",428,"0"
" 374318720",423,"0"
" 303002619",420,"0"
" 267615374",427,"0"
" 787950598",415,"1"
" 481201092",435,"0"
" 888417067",433,"0"
" 933202812",428,"0"
" 197814997",432,"0"
" 754716045",429,"0"
" 227966279",422,"0"
" 288049947",428,"0"
" 336025264",423,"0"
" 597616367",432,"0"
" 270342110",424,"0"
" 592359296",433,"0"
"  19975754",432,"0"
" 758413597",431,"0"
" 156009122",420,"0"
" 336736667",419,"0"
" 456005937",429,"0"
" 324860931",432,"0"
"  97659762",433,"0"
"  12198834",428,"0"
" 266850150",428,"0"
" 982789885",430,"0"
" 456996984",432,"0"
" 681206184",432,"0"
" 369500583",427,"0"
" 125661393",432,"0"
" 985064992",428,"0"
" 669181627",423,"0"
" 830780848",429,"0"
" 426585936",431,"0"
" 975197439",419,"0"
" 601386031",419,"0"
" 569758692",420,"0"
" 988956202",429,"0"
" 680673232",415,"1"
" 657908032",420,"0"
" 304058646",419,"0"
" 735371550",414,"1"
" 638104912",432,"0"
" 168403551",418,"0"
" 696498760",423,"0"
" 235971286",421,"0"
" 780697299",432,"0"
" 339795273",418,"0"
" 691751435",423,"0"
" 843871450",418,"0"
" 194457301",420,"0"
" 434962560",427,"0"
" 443358355",421,"0"
" 965959282",417,"0"
" 807580907",432,"0"
"  28603903",413,"1"
" 702786412",429,"0"
" 346821542",432,"0"
" 634202080",428,"0"
" 514060523",428,"0"
" 845168171",419,"0"
" 480341263",431,"0"
" 352527849",428,"0"
" 114051350",420,"0"
" 512333160",432,"0"
" 434627063",431,"0"
"   5646626",418,"0"
" 219375143",420,"0"
" 582044122",430,"0"
" 468758277",428,"0"
" 986610734",422,"0"
" 280920381",432,"0"
" 885756669",423,"0"
" 803140797",414,"1"
"  80834498",434,"0"
" 724792823",420,"0"
" 196623718",419,"0"
" 976432529",421,"0"
" 996727935",432,"0"
" 693642215",433,"0"
"   6144620",427,"0"
" 521283300",429,"0"
"   6491151",428,"0"
" 529897989",433,"0"
" 116559290",424,"0"
" 267664694",432,"0"
" 682439093",419,"0"
" 993671815",428,"0"
"  29827227",429,"0"
" 638075940",420,"0"
" 166526011",420,"0"
" 449593038",424,"0"
" 269199216",430,"0"
" 737926191",430,"0"
" 172268625",436,"0"
"  54323316",433,"0"
"  26859541",428,"0"
" 923399881",403,"1"
" 796053468",429,"0"
"  62860900",430,"0"
" 194720540",426,"0"
" 227496163",428,"0"
"  83538621",422,"0"
" 657356254",432,"0"
" 308330191",431,"0"
" 317524169",428,"0"
" 429838757",428,"0"
" 237282122",433,"0"
" 142633775",429,"0"
" 206272832",419,"0"
" 347433659",432,"0"
" 199473673",428,"0"
" 114546823",432,"0"
" 998623528",420,"0"
" 283978822",435,"0"
" 793717520",428,"0"
" 694622614",420,"0"
" 112033817",421,"0"
" 719949864",427,"0"
" 825997538",430,"0"
" 426926225",429,"0"
" 986866761",431,"0"
"  87209280",432,"0"
" 152832750",433,"0"
" 422023981",423,"0"
" 758757123",431,"0"
" 269704810",421,"0"
" 699335222",421,"0"
" 900436872",430,"0"
" 699885818",423,"0"
" 842938084",432,"0"
" 205538216",428,"0"
" 466108561",433,"0"
" 153130986",421,"0"
" 153412849",429,"0"
" 305452299",418,"0"
" 691278959",431,"0"
" 567991168",419,"0"
" 757298261",423,"0"
" 788395509",424,"0"
" 234403852",416,"0"
" 942062869",426,"0"
" 554574829",431,"0"
" 886928510",428,"0"
" 371698027",419,"0"
" 871945599",431,"0"
"  63203438",433,"0"
" 964715017",431,"0"
" 435857912",424,"0"
" 626313766",428,"0"
" 864594772",429,"0"
"  92864233",436,"0"
" 979142078",414,"1"
" 399222988",420,"0"
" 472862356",436,"0"
" 819506833",428,"0"
" 349415504",433,"0"
" 648158930",424,"0"
" 315423002",428,"0"
" 194140122",429,"0"
" 368708875",429,"0"
" 617347111",421,"0"
" 620004486",428,"0"
" 938454211",428,"0"
" 757148508",419,"0"
"  47715504",432,"0"
" 674858891",431,"0"
" 297153783",435,"0"
" 337164798",423,"0"
" 688986575",418,"0"
" 767232033",420,"0"
"  24086613",429,"0"
" 817829937",419,"0"
" 120758719",429,"0"
" 242635594",423,"0"
" 108154746",428,"0"
" 962691602",422,"0"
" 684891866",417,"0"
" 752578012",423,"0"
" 818758307",422,"0"
"  74108473",417,"0"
" 793922628",427,"0"
" 390219875",414,"1"
" 734425577",420,"0"
" 195369766",430,"0"
" 601190904",420,"0"
" 156708020",433,"0"
" 141261792",431,"0"
" 629013534",431,"0"
" 141588161",418,"0"
" 489169925",430,"0"
" 263800940",429,"0"
" 773374467",409,"1"
" 529377279",434,"0"
" 429003831",421,"0"
"  72772884",424,"0"
" 624952090",432,"0"
" 548931457",417,"0"
" 892214551",417,"0"
" 759268105",431,"0"
" 661262855",419,"0"
" 112730407",420,"0"
"  85353528",426,"0"
" 361287926",415,"1"
" 534796464",423,"0"
" 530667908",420,"0"
" 513739307",424,"0"
" 594438175",431,"0"
"  37907164",429,"0"
" 228700781",435,"0"
" 964314641",428,"0"
" 541685485",428,"0"
" 557774270",430,"0"
" 286457614",428,"0"
" 501043769",419,"0"
" 939593305",427,"0"
" 175631098",428,"0"
" 173823400",432,"0"
" 135257907",423,"0"
" 638655805",428,"0"
" 306705562",427,"0"
" 601917654",432,"0"
" 198317852",429,"0"
" 105749397",423,"0"
" 524835526",431,"0"
" 936503178",422,"0"
" 278203042",423,"0"
" 597359721",423,"0"
" 319925240",432,"0"
" 189796485",417,"1"
" 352109744",429,"0"
" 979175964",429,"0"
" 818577192",425,"0"
" 848965619",420,"0"
" 441834001",430,"0"
" 525176876",433,"0"
" 543337143",428,"0"
" 942904205",428,"0"
" 885034226",426,"0"
" 951885162",426,"0"
" 346240350",427,"0"
" 607276770",417,"0"
" 332622941",419,"0"
" 742314490",428,"0"
" 650789132",435,"0"
" 221305626",430,"0"
" 361677076",432,"0"
" 108467824",430,"0"
" 274980301",420,"0"
" 196389569",429,"0"
" 326723790",433,"0"
" 599500788",429,"0"
" 379249241",431,"0"
" 337498052",421,"0"
" 601785647",433,"0"
" 636140962",433,"0"
" 466817494",419,"0"
" 304175916",429,"0"
" 907744262",423,"0"
" 895802663",418,"0"
" 363789148",432,"0"
" 113029456",421,"0"
" 568409517",428,"0"
" 409809022",418,"0"
" 268465959",423,"0"
" 807422838",432,"0"
" 248279712",417,"0"
" 997980465",427,"0"
" 338173044",431,"0"
" 679225374",432,"0"
" 112664023",433,"0"
" 835115651",429,"0"
" 399982674",418,"0"
" 310923520",417,"1"
" 640620606",434,"0"
" 732684183",429,"0"
" 793857913",426,"0"
" 534303645",423,"0"
" 138671685",436,"0"
" 344497714",429,"0"
" 113166294",426,"0"
" 121648348",431,"0"
" 281125225",431,"0"
" 890516164",435,"0"
" 412564256",428,"0"
" 797506435",430,"0"
" 538682591",415,"1"
" 516186180",424,"0"
" 189458179",429,"0"
" 126302294",432,"0"
" 507076120",432,"0"
" 697873679",431,"0"
" 281798912",432,"0"
" 697206223",423,"0"
" 993240103",432,"0"
" 418163721",429,"0"
" 481978502",423,"0"
"  60212589",420,"0"
"  50839880",429,"0"
" 919493839",421,"0"
" 546366563",429,"0"
" 563772029",433,"0"
" 805132700",419,"0"
" 440605399",417,"0"
" 351661351",419,"0"
" 238126506",428,"0"
" 763532326",432,"0"
" 167879324",429,"0"
" 332334957",428,"0"
" 852373426",426,"0"
" 437371999",422,"0"
" 906322399",420,"0"
"  49856885",431,"0"
" 970398508",422,"0"
" 614114789",429,"0"
"  78131200",429,"0"
"  56971271",422,"0"
" 825599779",415,"0"
" 821207838",430,"0"
" 666543181",418,"0"
" 227752610",426,"0"
" 713985232",431,"0"
" 661541313",430,"0"
" 966033524",434,"0"
"  63380465",428,"0"
" 288560507",420,"0"
" 453842469",422,"0"
" 510044391",422,"0"
" 415887275",420,"0"
" 837274858",431,"0"
" 410279115",423,"0"
" 426753817",430,"0"
" 435475148",411,"1"
"  87964574",424,"0"
" 166000368",431,"0"
" 512092830",418,"0"
" 310676635",424,"0"
" 500642426",417,"0"
"  20225264",432,"0"
" 530391882",428,"0"
"  21914150",417,"0"
" 603275034",428,"0"
" 310645501",415,"1"
" 603214515",430,"0"
" 219125514",436,"0"
" 549065184",428,"0"
" 683817687",418,"0"
" 476030468",430,"0"
" 625474815",421,"0"
"  62338065",417,"0"
" 909455493",435,"0"
" 214427503",420,"0"
" 901338877",421,"0"
" 993919622",433,"0"
" 570198113",423,"0"
" 964552517",430,"0"
" 156243382",422,"0"
" 949931243",423,"0"
"  98885071",420,"0"
" 785481333",424,"0"
"  21127813",421,"0"
" 694718053",431,"0"
"  31344597",422,"0"
" 967928138",429,"0"
" 177569588",431,"0"
" 454423644",428,"0"
" 394713059",427,"0"
" 138433832",417,"1"
" 420542754",434,"0"
" 570348930",428,"0"
" 856323776",424,"0"
" 556301784",415,"1"
" 163511729",417,"0"
" 973370241",424,"0"
"  10384991",431,"0"
" 413217171",432,"0"
" 843682840",421,"0"
" 888241909",420,"0"
" 669532937",418,"0"
"  20405627",419,"0"
" 231410159",431,"0"
" 830809809",419,"0"
" 651617586",422,"0"
" 408148631",429,"0"
" 814095553",431,"0"
" 237244970",431,"0"
" 503882564",428,"0"
" 678652331",429,"0"
" 870269212",429,"0"
" 573826912",420,"0"
" 824563531",430,"0"
" 502467622",421,"0"
" 588637524",431,"0"
" 829684881",428,"0"
" 172372033",428,"0"
" 381409292",432,"0"
"  49105386",428,"0"
" 100895069",431,"0"
" 585713086",421,"0"
" 532507085",420,"0"
" 823655058",419,"0"
" 329827982",422,"0"
" 602764552",428,"0"
" 980362302",420,"0"
"  77975541",412,"1"
" 625082869",428,"0"
" 884596323",432,"0"
" 398857289",427,"0"
" 416229524",429,"0"
" 805025471",422,"0"
" 257563246",419,"0"
" 851069227",431,"0"
" 404601509",420,"0"
" 704252730",417,"1"
" 932696096",423,"0"
" 159382646",427,"0"
" 318327640",431,"0"
"  12094075",433,"0"
" 484238647",419,"0"
" 623259395",430,"0"
" 304811101",426,"0"
" 314043079",428,"0"
" 347889833",422,"0"
" 868298016",423,"0"
" 211745113",428,"0"
" 559341687",427,"0"
"  56040851",430,"0"
" 170830912",419,"0"
" 490132342",417,"0"
"  65379685",426,"0"
" 515589017",419,"0"
" 823142748",424,"0"
" 450477782",431,"0"
" 838860336",429,"0"
" 274524466",432,"0"
" 530291745",430,"0"
" 716832626",427,"0"
" 613951610",421,"0"
" 446337504",429,"0"
" 919700950",432,"0"
" 578557207",424,"0"
" 481486922",428,"0"
" 428347119",428,"0"
" 273843184",431,"0"
" 827778354",431,"0"
" 291608133",433,"0"
" 989912787",431,"0"
" 109788928",436,"0"
" 580899942",435,"0"
" 848346680",429,"0"
" 711895991",430,"0"
"  24438383",432,"0"
" 446603454",432,"0"
" 229032265",414,"1"
" 394894164",423,"0"
" 748892494",432,"0"
" 970471715",420,"0"
" 975181910",432,"0"
"  79332954",432,"0"
" 476122760",420,"0"
" 183417153",421,"0"
" 459828589",429,"0"
" 995019328",430,"0"
" 613783495",415,"1"
" 381802419",428,"0"
" 906657261",428,"0"
"  86768160",423,"0"
" 302402420",421,"0"
" 588862131",420,"0"
" 312326494",411,"1"
" 147350615",420,"0"
" 421121704",429,"0"
" 723417191",420,"0"
" 802650616",429,"0"
" 992969165",417,"0"
" 160795293",429,"0"
" 506340373",418,"0"
" 570846642",433,"0"
" 539187717",430,"0"
" 920868776",431,"0"
" 274868142",420,"0"
" 943727047",434,"0"
" 969019902",422,"0"
